1,3834.741,725306.9044,797027.1155,635127.1155,8013426.586,6279138.992,大於0,小於0,大於0
2,3725.8633,5627272.811,5002137.551,5016637.148,51863774.29,43602868.55,大於0,大於0,大於0
3,2923.6,41599146.8,42558380.2,27102298.8,429484013.4,292750964,大於0,小於0,大於0
4,4054.5,6378875.35,6868272.85,5598762.55,65386856.1,52020714.6,大於0,小於0,大於0
5,2569.8571,21594622.86,22016267.71,17364298.71,222798718,174115181.6,大於0,小於0,大於0
6,7598.3898,2171233.725,1882818.064,2605237.72,20693376.46,22791659.52,小於0,大於0,小於0
